customer_sk,customer_unique_id,customer_state,customer_region,recency_days,frequency_orders,monetary_value,avg_order_value,avg_review_score,customer_lifetime_days,rfm_score,customer_value,kmeans_cluster,dbscan_cluster,segment_label,pca_1,pca_2
55544,116823daa8abb95786c5908fd8087b9e,SC,Sul,3164.0,1,51.0,51.0,2.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.28627052492367,1.883271462741637
76102,4eb193b848f56f3ca62cc044b1668597,SP,Sudeste,3243.0,1,51.0,51.0,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.49963539773183074,1.2682569775852854
81253,2854ec45024367d1c3f4690485ef01c4,MS,Centro-Oeste,3050.0,1,51.0,51.0,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.5997076232769609,-0.19085780409815079
81928,ecfb2d1f226a6185306a765adc76bd23,MG,Sudeste,3130.0,1,51.0,51.0,2.0,0.0,8,Medium Value,2,1,😴 Lost Customers,-0.28530387043246863,1.7148643387434483
78040,915c189885ec37ced28ab1410c1cde20,PR,Sul,2985.0,1,51.0,51.0,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4923001960044795,-0.00965590451861651
73833,9e3f0e5595744aeb0d95463af94df6b9,MG,Sudeste,3058.0,1,51.0,51.0,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.5999350713925378,-0.15123259845151818
76495,ca681af5ab07e1b26a4a7322d06b0948,GO,Centro-Oeste,3234.0,1,51.0,51.0,2.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.28826069593496684,2.229992012149672
25185,7580e539c3d74ce5ff3946877db01dd2,PR,Sul,2788.0,1,50.99,50.99,3.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.3811865612807251,-0.48226424547328395
31674,da4116b682ec6bb4c76df0dbc11235ee,BA,Nordeste,2800.0,1,50.99,47.13,1.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.1840450385774013,0.5855865056553481
68052,f4301dc158276be8a00b759b7f1a7f22,SP,Sudeste,3048.0,1,50.98,50.98,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.5997441341595545,-0.20075280023933584
79101,36df0b96cc1d26068f84c4220bd0f144,SC,Sul,2998.0,1,50.98,50.98,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4927631721037796,0.0547463599276346
78798,ea49b3c3ece113a056616d58f0270048,SP,Sudeste,3066.0,1,50.98,50.98,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6002558924196023,-0.11159608753441248
83640,c00c3c4e673ee04fa2bdcb0b090aec70,MG,Sudeste,2896.0,1,50.96,50.96,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5955159928750834,-0.9536204022548826
69057,07075a6fe81bda04bf23954364fd228a,SP,Sudeste,3340.0,1,50.96,50.96,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6081393632895947,1.2455785111332276
15112,3c606e4a4ce3d37a4d32ff871449f561,SP,Sudeste,3315.0,1,50.96,50.96,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6074285879284173,1.1217497434875008
52781,a79d550defbe2232aefb4a509c61df55,SP,Sudeste,3357.0,1,50.96,50.96,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5030632792017754,1.8329387685907466
49622,80846d571262926feb13147a5965a9ba,ES,Sudeste,3374.0,1,50.95,50.95,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5035932929031199,1.9171479832250777
56814,de3477760c6efc7c56e7789b34a5ad79,SP,Sudeste,3301.0,1,50.95,50.95,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5015178288484818,1.555567981699555
51018,e1cf735f320c9870c2046dbbc634fcec,SP,Sudeste,3325.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6077595845286321,1.1712869031810285
80008,42845e82cb6f10da2c4c8df163635a63,SP,Sudeste,3332.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6079586016297618,1.205958958121832
70832,ad9a41097bbd4fb4fd0e84f7b409cffd,RS,Sul,3305.0,1,50.95,50.95,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5016315529062703,1.5753805845228712
71114,43c83f308a12cf3fb630c4efad0fa6cd,DF,Centro-Oeste,3340.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6081860497453386,1.2455841637684644
88047,861ed4dff1719a5dec6ce78b1132f2de,GO,Centro-Oeste,3365.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6088968251065161,1.3694129314141916
92064,8d7a36878f064a2a94c8a311a97ad92f,PR,Sul,3313.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.607418412355267,1.1118490947110795
33455,50f886efef31ad83098dc623ea59fc21,RS,Sul,3307.0,1,50.95,50.95,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.39612900360174436,2.0884435813929536
40306,f9ce0171b9df8812316e610bc563b0ad,ES,Sudeste,3286.0,1,50.95,50.95,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3955319522983553,1.9844274165705431
34725,02278b7fe04a285092542fa4313cdc31,RS,Sul,3286.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6066507749651954,0.9781140256536943
33014,0e82bdceb302bfc534fcd862a59113ba,PR,Sul,3338.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6081291877164444,1.2356778623568063
31234,bbc58b2587cfe41ce198a1e92b07240f,MS,Centro-Oeste,3300.0,1,50.95,50.95,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3959299865006147,2.05377152645215
37989,bd8e0c159f2986ea4c1d4c204d6020d0,BA,Nordeste,2865.0,1,50.95,50.95,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5946813178829673,-1.1071624215003473
2877,f2018e939417ddb210c5e27f88c00724,SP,Sudeste,2900.0,1,50.95,50.95,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5956764033886157,-0.9338021467963298
2302,d4a10e5b8973506abf64fd987af0c900,MS,Centro-Oeste,3265.0,1,50.95,50.95,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5004943123283864,1.377254556289708
2098,8f52a5d652af2dd57e60cb1788b28d95,DF,Centro-Oeste,3299.0,1,50.95,50.95,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6070203781530076,1.0425049848294725
86037,e55d3914796dc1c07da63ace3f5ff33b,RJ,Sudeste,2943.0,1,50.94,50.94,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5969456234655848,-0.7208110138104429
83730,f03969d31647227bb92f1f9c42a6fd88,RJ,Sudeste,2825.0,1,50.94,50.94,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.48803135242740725,-0.8021261016398498
32666,f9d702054e1ba3548524848404fac1fe,PE,Nordeste,2836.0,1,50.94,50.94,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5939035049197453,-1.250798139334154
38461,c82677c0f4ba35f3e3a928f38de5cab2,SP,Sudeste,2815.0,1,50.93,50.93,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5933531400721002,-1.354808651521328
33048,d8f3c4f441a9b59a29f977df16724f38,SP,Sudeste,2778.0,1,50.93,50.93,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5923011925375575,-1.538075227637004
33026,adca77d38b941e9c8be582407f483419,SP,Sudeste,2781.0,1,50.93,50.93,4.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.48682707424747873,-1.0200590800610922
52444,1d6b10164a653cc7b008b27a3d1a6598,SP,Sudeste,2812.0,1,50.93,50.93,1.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.17103020169507877,0.6429586781948818
60218,4ed82d2c4fb7be1abe53c72f75c4e269,MG,Sudeste,2784.0,1,50.93,50.93,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5924717786242402,-1.5083563234020294
97272,86b3fe2ecd895fa35d303e2a49b3130b,RJ,Sudeste,2854.0,1,50.93,50.93,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.594461949635537,-1.161635773993994
89890,dcf7deeedadc35da82c0c074b1a54844,BA,Nordeste,2943.0,1,50.93,50.93,1.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.17475466458764854,1.291821420658491
68351,5988eceb1e86a7162dbb279ed2401a8c,SP,Sudeste,2780.0,1,50.93,50.93,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5923580545664517,-1.5281689262253457
54759,8345624b6fabc374d69c6ea41e86b178,BA,Nordeste,3054.0,1,50.92,50.92,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6001948389807004,-0.17099998019294196
71057,53e9da4c7a9d53060628784c2d2c2921,SC,Sul,3236.0,1,50.9,50.9,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6054626565215598,0.7304847535384232
19474,cd0999d3eaf80379f35397a0941a5b20,SP,Sudeste,2810.0,1,50.9,50.9,2.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.2766728103668362,0.12991263923050908
27518,706cdc310c7f626d1d2bc95c396202e5,GO,Centro-Oeste,3124.0,1,50.89,50.89,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6023250693592289,0.17573752712080312
10306,b172a5d28d9b7522fcf89e6509fa7d8b,SP,Sudeste,3121.0,1,50.88,50.88,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6022864627716314,0.1608837276385525
5862,af72dac3c31b844a04858547a648123f,SP,Sudeste,2881.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5955097057600719,-1.0278667891251896
27857,611e703901bb5d90cba60db934d81863,SP,Sudeste,2897.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5959646019912254,-0.9486163778319244
26150,8fb3f783b7f4efa7ba51496c597e53d9,SP,Sudeste,3082.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6012243396639385,-0.03228349725354498
33248,04ff6fa5671532494b7947c8c46f25f6,SP,Sudeste,3145.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6030154935741056,0.27976499721368686
33740,b81eca43fe8c406fd5e82971283b7dfb,SP,Sudeste,2866.0,1,50.87,50.87,3.0,0.0,11,High Value,2,1,😴 Lost Customers,-0.3839644178765253,-0.09585065879577719
43273,a110a3eaaec5a03917b96c452c705efb,SP,Sudeste,3051.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6003429782160784,-0.1858311691342464
59738,57dd9637cfdca10ee83a09efd64de115,SP,Sudeste,2877.0,1,50.87,50.87,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4898365703688634,-0.5445226964900817
54012,1675ef16748d72ab18c8bf4e5fb725ec,SP,Sudeste,3135.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6027311834296346,0.23023349015539615
49231,6ec999e67c5e05c33554a4ba2db847bb,SP,Sudeste,2885.0,1,50.87,50.87,2.0,0.0,10,High Value,2,1,😴 Lost Customers,-0.27894519581760013,0.5014159000733996
73172,d63ed544a506d0b45f36cb55cd01307e,SP,Sudeste,2899.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5960214640201196,-0.9387100764202664
65198,f13dfb7552be5fc5803fd1b553808bef,SP,Sudeste,3051.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6003429782160784,-0.1858311691342464
85311,4eaec6309616b293afa6b7020dbb338d,SP,Sudeste,2876.0,1,50.87,50.87,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.48980813935441625,-0.5494758471959108
76003,27a53659b6216c57d106d48be0c50264,SP,Sudeste,3067.0,1,50.87,50.87,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.600797874447232,-0.1065807578409811
70055,4d5f2027ca837174818edf86ff3fad68,SP,Sudeste,2878.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5954244127167305,-1.0427262412426768
94953,f418aaecfb78ed876345df7daf813ad4,SP,Sudeste,2874.0,1,50.87,50.87,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.48975127732552215,-0.559382148607569
90710,fc3d669d669ba01024e37b5ce3f088e2,SP,Sudeste,2886.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5956518608323074,-1.0031010355960441
89799,dd26ee5b92b20072ee9dca3139dd246e,SP,Sudeste,2914.0,1,50.87,50.87,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5964479292368261,-0.8644128158328301
90213,48c2919b486c10c9cdd3cf7593de3356,SP,Sudeste,3339.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6085777968325864,1.2406818867797647
98239,da2b78576894a7f95d45bfd20250cc54,SP,Sudeste,3333.0,1,50.86,50.86,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3972883880790638,2.2172763734616385
94370,d57470a1aea5ac406ed6e0bc6ff0dddb,SP,Sudeste,3270.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6066160568357367,0.898914488077558
44067,1d95a47c2206919e1de2f8ff91065d20,SP,Sudeste,3324.0,1,50.86,50.86,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.50259192028246,1.6695413216507526
46004,e0e6be3e6d3d0359ffce8b7eb6c1c7b4,SP,Sudeste,3325.0,1,50.86,50.86,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5026203512969071,1.6744944723565818
58679,cbdc549429fc56c21e1213978d35cb53,SP,Sudeste,3261.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6063601777057128,0.8543361317250963
54299,47705e07ec01d2c829e700f36476985c,SP,Sudeste,3313.0,1,50.86,50.86,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3967197677901218,2.118213359345057
59829,b9d45d884c2fc0a5eb04aa45ebe44f60,SP,Sudeste,3332.0,1,50.86,50.86,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.39725995706461664,2.2123232227558094
16072,c1d5c14ee6fd3b88eb58fe30031b653c,SP,Sudeste,3313.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6078385904569619,1.1118999684282085
1765,d0af32188351a712457b3c6956da3c08,SP,Sudeste,3332.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6083787797314567,1.206009831838961
18390,d4bd5654b8fe422766fe81834793a59a,SP,Sudeste,3312.0,1,50.86,50.86,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.39669133677567475,2.113260208639228
18749,95dfc7f1e187969d960313a3a0964705,MG,Sudeste,3260.0,1,50.86,50.86,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3952129240244257,1.8556963719361161
19210,1d95a47c2206919e1de2f8ff91065d20,SP,Sudeste,3334.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6084356417603509,1.2159161332506192
15716,7f11d8cba2b0b40ef25915bf8e0c48c0,PR,Sul,3367.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6093738652371051,1.3793701065429786
35156,795ec127906a9e161109399a70f5826d,MG,Sudeste,3262.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6063886087201599,0.8592892824309254
42244,4d8de73bea31008a463a284851bffbd8,SP,Sudeste,3316.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6079238835003031,1.1267594205456959
32095,8e42446fd2d6165f5e5c11992761960e,SP,Sudeste,3307.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6076680043702793,1.0821810641932341
36972,bcef5f7daef01fe3c6e410e04fb4094a,MG,Sudeste,3298.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6074121252402555,1.0376027078407724
22531,152a803f01c1cf2f04a0ffc8b42a6fa1,SP,Sudeste,3336.0,1,50.86,50.86,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5029330924558252,1.7289791301207016
27204,68a0455356d1c5f8f28419184e72ab1c,SP,Sudeste,3338.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6085493658181393,1.2357287360739353
24524,6145c21fc34d0206d09946abdf80c3fe,SP,Sudeste,3325.0,1,50.86,48.62,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5105335446259066,1.675712865077232
34172,451744de7d49858dcb06bbf86602572b,MG,Sudeste,3258.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6062748846623716,0.8394766796076091
41128,9fb0ba59bd3016e464017e82658423d1,SP,Sudeste,3323.0,1,50.86,50.86,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5025634892680129,1.6645881709449235
85021,9b91a58b62d8b7b6c98e20dd91c086a7,SP,Sudeste,3270.0,1,50.86,50.86,1.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.18437841150205658,2.9115412699112553
73727,2e92a624a8a3f8ab5eb51d42fca60e5b,RJ,Sudeste,3465.0,1,50.86,50.86,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5066006933195008,2.3679355711726524
78186,e40c31d23377cd7fa85ca2024382c60c,SP,Sudeste,3345.0,1,50.86,50.86,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.608748382919269,1.270400791014739
72906,854a44ab9b7ec8fb28c539c51ae16725,SP,Sudeste,3322.0,1,50.86,50.86,2.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.2914162355867257,2.665948411155943
21510,569bf09fd6fb8d6be955c5faad22d866,SP,Sudeste,2975.0,1,50.85,50.85,1.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.17603794869590672,1.4503674643269142
10923,304cbf77db8c1544e2835be04e621bd9,SP,Sudeste,2998.0,1,50.85,50.85,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.5989295073618701,-0.4483368512727144
91461,ab126864b391ef4fdf42ed349a82acdc,SP,Sudeste,2993.0,1,50.85,50.85,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.4932279409562146,0.030054090656564524
94329,720bef87b58a7744196ef8f494ac9617,SP,Sudeste,3189.0,1,50.85,50.85,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6043598311212658,0.49771493354063934
52446,740e13bb25ea2a26b16c4bf4ab514264,MA,Nordeste,2910.0,1,50.85,50.85,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.49086816675710543,-0.38105741792724895
58223,6a39c9d64f67605f393a88182603a9c7,SP,Sudeste,2979.0,1,50.85,50.85,1.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.17615167275369514,1.4701800671502305
53938,8c7f90968d1dd891c54bbceea9b34696,SP,Sudeste,3044.0,1,50.85,50.85,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6002373340264366,-0.22049191880457683
39260,96f3f9787cf8926f30d8d512183809ac,SP,Sudeste,3132.0,1,50.85,50.85,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6027392632977812,0.21538534330838197
41379,cfaea24d4b0531636fba2b3f22f2c919,SP,Sudeste,3090.0,1,50.85,50.85,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6015451606910031,0.007353013663560764
28651,5f8e7bbb4ab1ce9bb4859ddc4bfe8412,RJ,Sudeste,3142.0,1,50.84,50.84,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.603070259897996,0.26492250300190934
84184,c05aa1c7e833b489c783402d94e393f6,PB,Nordeste,2885.0,1,50.84,50.84,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5957634891850919,-1.0080372283961636
75887,63af244c286d898727485f8856edceb1,RJ,Sudeste,3126.0,1,50.84,50.84,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6026153636668424,0.18567209170864404
74609,495f48c755f3e9b9d17f05bfd9ee40a6,RJ,Sudeste,3111.0,1,50.84,50.84,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.602188898450136,0.11137483112120793
14519,be873460b0190017422d31d023b8466b,SP,Sudeste,3011.0,1,50.84,50.84,4.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.49378638567200617,0.1192164559967245
16082,98b651ba862f31408e2482ca6405d558,PI,Nordeste,2932.0,1,50.84,50.84,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5970997468641055,-0.7752391452221971
57745,9754a2ef8d618a48c12820d51021cbb0,MA,Nordeste,2880.0,1,50.84,50.84,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4900619227794364,-0.5296462864668847
74081,c4081e1320a0b7320da135fca270a185,MG,Sudeste,2811.0,1,50.83,50.83,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5937062805717506,-1.3745647279922786
70854,15ee07403c7aa3b0e895def363cc4a55,SP,Sudeste,2832.0,1,50.83,50.83,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.5943033318751396,-1.270548563169868
92070,e084d4891d0ffe9337c6b562b2df42b2,AM,Norte,3264.0,1,50.83,50.83,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5010261187828658,1.3723692372067178
34789,99be275a1517effe1613cc37360c2b9a,RJ,Sudeste,2929.0,1,50.83,50.83,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5970611402765081,-0.7900929447044477
832,3778fa7624b704c8630498a2787cfbc5,MA,Nordeste,3307.0,1,50.83,50.83,1.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.18557041840383082,3.094824803932641
10329,a45cb33109cba712405ffa2093ec1545,RJ,Sudeste,3157.0,1,50.83,50.83,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6035434115704463,0.33922541622458213
4254,51ae531a3e5465c51c286137b3795576,SP,Sudeste,3185.0,1,50.82,50.82,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.4988267550972889,0.9810759840814571
87779,5c3890b29b887edd93c11470aa1d0c7c,BA,Nordeste,3010.0,1,50.82,50.82,2.0,0.0,9,Medium Value,2,1,😴 Lost Customers,-0.2827325049022068,1.1205880014782172
51574,3e00bcc9aa892a783fe0ef73a02b6686,SP,Sudeste,3068.0,1,50.82,50.82,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6010597377403986,-0.1015993439589692
66497,bd226a8af24a46754eb59c04506cf2cb,MG,Sudeste,2868.0,1,50.82,50.82,5.0,0.0,11,High Value,1,1,😴 Lost Customers,-0.595373534850979,-1.0922294851247847
76087,3389bd29cfb0274ae06e92ea00ee6c2e,SP,Sudeste,3082.0,1,50.82,50.82,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6014577719426579,-0.03225523407736216
55167,e752cbd4b0fd0f52ceec3b4cf56cc34b,BA,Nordeste,3354.0,1,50.8,50.8,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6092843807837562,1.31501306317862
45799,0b11937f7f94a269cc94a3378be84839,SE,Nordeste,3323.0,1,50.8,50.8,4.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.5028436080024762,1.6646220867563428
32875,7d3d94b4740895a17760e976797f9f0e,GO,Centro-Oeste,3144.0,1,50.8,50.8,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6033138677498657,0.2748514149545138
84233,159013c84e736de25857c32b255aa06d,MG,Sudeste,2948.0,1,50.79,50.79,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5977880753739785,-0.695960470752749
98034,aaf4524283dd8ca4c10416322ffcc499,BA,Nordeste,3212.0,1,50.79,50.79,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.3941750405211722,1.6179847065029762
92449,b14b300adb85ecd1176d98768fdbba74,MT,Centro-Oeste,3182.0,1,50.79,50.79,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6044409327545993,0.46307679441125515
84091,94bbfd155627c9f5df629b15334d8f4d,SP,Sudeste,2958.0,1,50.78,50.78,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.5981190719741933,-0.6464233110592216
67158,a1d2278958834042738e82d9b3726713,SP,Sudeste,2946.0,1,50.78,50.78,4.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.4922184884674081,-0.20270442407074618
72440,8a1dd3dc626d8344f8907c542cd9b382,SP,Sudeste,3166.0,1,50.78,50.78,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6040327229791896,0.38383203575322655
13214,a5ac65b88e0686b1d56f826294ab97b1,BA,Nordeste,3148.0,1,50.78,50.78,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6035209647191419,0.29467532304830324
35264,0e50cbdd5d63d23949fe524dd4a7fbbd,MT,Centro-Oeste,2991.0,1,50.78,50.78,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.5990572954509475,-0.482969337766862
40685,ece481f3376a34b5e3cad2dfe8ee63f0,SP,Sudeste,3250.0,1,50.77,50.77,3.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.39534879198164957,1.8062157385949542
86770,1ee25b4dd2916ecfc643f05ae869b8d3,SP,Sudeste,2977.0,1,50.77,50.77,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.598705947704432,-0.5523077950132326
79293,af4b09c8f945b6b4eabe34296887a606,RJ,Sudeste,2916.0,1,50.77,50.77,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.596971655823159,-0.8544499880688063
45270,891fda05c6f2315887eb933b15c4cde2,SP,Sudeste,3196.0,1,50.77,50.77,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6049323398683464,0.5324322095633354
55233,58388f6740ddf90996a40a8150c32b3e,RJ,Sudeste,2896.0,1,50.77,50.77,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5964030355342171,-0.9535130021853879
58861,f06d8ddfeb5070e8ed67659a519249c3,SP,Sudeste,3175.0,1,50.75,50.75,1.0,0.0,7,Medium Value,2,1,😴 Lost Customers,-0.182191016142765,2.441054131845095
44959,47ce88733a38533d3cdb125bd620bb74,SP,Sudeste,3054.0,1,50.75,50.75,5.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.6009885087283463,-0.1709038853939204
11161,8a8107952ac2366f408acf3e4d7e31dd,PA,Norte,2880.0,1,50.75,50.75,5.0,0.0,10,High Value,1,1,😴 Lost Customers,-0.5960415122145514,-1.0327521082081799
8393,40e7f7b975979f8e469c33eda2a079a5,PI,Nordeste,3195.0,1,50.75,50.75,5.0,0.0,7,Medium Value,1,1,😴 Lost Customers,-0.6049972817653871,0.5274903641279794
15541,8bbf6202da669bd5559f49f84af1d218,SP,Sudeste,3123.0,1,50.75,50.75,4.0,0.0,8,Medium Value,1,1,😴 Lost Customers,-0.49739083739177603,0.6740202087667102
22251,72d2afa4f030e3c9cf45a0d6ede1b21b,SP,Sudeste,2956.0,1,50.75,50.75,5.0,0.0,9,Medium Value,1,1,😴 Lost Customers,-0.5982022693125307,-0.6563126545651701
