customer_sk,customer_unique_id,customer_state,customer_region,recency_days,frequency_orders,monetary_value,avg_order_value,avg_review_score,customer_lifetime_days,rfm_score,customer_value,kmeans_cluster,segment_label,pca_1,pca_2
18749,95dfc7f1e187969d960313a3a0964705,MG,Sudeste,487,1,50.86,50.86,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.3970343929736375,-0.3058982981559265
85021,9b91a58b62d8b7b6c98e20dd91c086a7,SP,Sudeste,497,1,50.86,50.86,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.41817933452904704,-0.0746427782474842
15716,7f11d8cba2b0b40ef25915bf8e0c48c0,PR,Sul,594,1,50.86,50.86,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.43723417277529036,-0.5181842830005672
35156,795ec127906a9e161109399a70f5826d,MG,Sudeste,489,1,50.86,50.86,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.38218121771126,-0.5352082247244916
41128,9fb0ba59bd3016e464017e82658423d1,SP,Sudeste,550,1,50.86,50.86,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.4221152645231143,-0.41050102918417747
32095,8e42446fd2d6165f5e5c11992761960e,SP,Sudeste,534,1,50.86,50.86,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.4057753413101302,-0.5279122496999527
72906,854a44ab9b7ec8fb28c539c51ae16725,SP,Sudeste,549,1,50.86,50.86,2.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.43749275364324447,-0.18102896983728925
73727,2e92a624a8a3f8ab5eb51d42fca60e5b,RJ,Sudeste,692,1,50.86,50.86,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.4965678323239934,-0.3874781746622988
22531,152a803f01c1cf2f04a0ffc8b42a6fa1,SP,Sudeste,563,1,50.86,50.86,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.42893134467389904,-0.4083933030659773
10923,304cbf77db8c1544e2835be04e621bd9,SP,Sudeste,225,1,50.85,50.85,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.24376742868853418,-0.5780570829266365
41379,cfaea24d4b0531636fba2b3f22f2c919,SP,Sudeste,317,1,50.85,50.85,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.29200430360177976,-0.5631408673209123
91461,ab126864b391ef4fdf42ed349a82acdc,SP,Sudeste,220,1,50.85,50.85,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.24909676088871224,-0.4640506507556462
21510,569bf09fd6fb8d6be955c5faad22d866,SP,Sudeste,202,1,50.85,50.85,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2635118159159884,-0.12251775257764484
58223,6a39c9d64f67605f393a88182603a9c7,SP,Sudeste,206,1,50.85,50.85,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.26560907134699907,-0.12186922146435246
53938,8c7f90968d1dd891c54bbceea9b34696,SP,Sudeste,271,1,50.85,50.85,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.26788586614515697,-0.5705989751237743
39260,96f3f9787cf8926f30d8d512183809ac,SP,Sudeste,359,1,50.85,50.85,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.31402548562739185,-0.5563312906313425
94329,720bef87b58a7744196ef8f494ac9617,SP,Sudeste,416,1,50.85,50.85,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.343911375519294,-0.5470897222669264
52446,740e13bb25ea2a26b16c4bf4ab514264,MA,Nordeste,137,1,50.85,50.85,4.0,0,10,High Value,1,📊 Standard Customers,-0.2055787106952407,-0.4775076713564627
57745,9754a2ef8d618a48c12820d51021cbb0,MA,Nordeste,107,1,50.84,50.84,4.0,0,10,High Value,1,📊 Standard Customers,-0.18985436438663947,-0.4824174594310046
16082,98b651ba862f31408e2482ca6405d558,PI,Nordeste,159,1,50.84,50.84,5.0,0,10,High Value,1,📊 Standard Customers,-0.20916778350083684,-0.5888036510208096
14519,be873460b0190017422d31d023b8466b,SP,Sudeste,238,1,50.84,50.84,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.2585394797522391,-0.46117806547067985
84184,c05aa1c7e833b489c783402d94e393f6,PB,Nordeste,112,1,50.84,50.84,5.0,0,10,High Value,1,📊 Standard Customers,-0.18452503218646138,-0.5964238916019948
74609,495f48c755f3e9b9d17f05bfd9ee40a6,RJ,Sudeste,338,1,50.84,50.84,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.3030199640385647,-0.5597818837009766
75887,63af244c286d898727485f8856edceb1,RJ,Sudeste,353,1,50.84,50.84,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.3108846719048547,-0.5573498920261303
28651,5f8e7bbb4ab1ce9bb4859ddc4bfe8412,RJ,Sudeste,369,1,50.84,50.84,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.3192736936288974,-0.5547557675729609
10329,a45cb33109cba712405ffa2093ec1545,RJ,Sudeste,384,1,50.83,50.83,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.32714347091916635,-0.5523695806229637
34789,99be275a1517effe1613cc37360c2b9a,RJ,Sudeste,156,1,50.83,50.83,5.0,0,10,High Value,1,📊 Standard Customers,-0.2075999113515577,-0.589335854080628
832,3778fa7624b704c8630498a2787cfbc5,MA,Nordeste,534,1,50.83,50.83,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.43759415553783243,-0.06878127962407758
70854,15ee07403c7aa3b0e895def363cc4a55,SP,Sudeste,59,1,50.83,50.83,5.0,0,11,High Value,1,📊 Standard Customers,-0.15674146714954879,-0.6050627335779678
92070,e084d4891d0ffe9337c6b562b2df42b2,AM,Norte,491,1,50.83,50.83,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.3911959551876434,-0.4202042772797875
74081,c4081e1320a0b7320da135fca270a185,MG,Sudeste,38,1,50.83,50.83,5.0,0,11,High Value,1,📊 Standard Customers,-0.1457308761367427,-0.6084675219227527
66497,bd226a8af24a46754eb59c04506cf2cb,MG,Sudeste,95,1,50.82,50.82,5.0,0,10,High Value,1,📊 Standard Customers,-0.17562183545262375,-0.5992717582831858
76087,3389bd29cfb0274ae06e92ea00ee6c2e,SP,Sudeste,309,1,50.82,50.82,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.287825001011695,-0.5645753437220447
51574,3e00bcc9aa892a783fe0ef73a02b6686,SP,Sudeste,295,1,50.82,50.82,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.28048460700315764,-0.566845202618568
4254,51ae531a3e5465c51c286137b3795576,SP,Sudeste,412,1,50.82,50.82,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.3497802298491613,-0.43305857149216076
87779,5c3890b29b887edd93c11470aa1d0c7c,BA,Nordeste,237,1,50.82,50.82,2.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.273927107720327,-0.23179761557349013
45799,0b11937f7f94a269cc94a3378be84839,SE,Nordeste,550,1,50.8,50.8,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.4221456810669875,-0.41077585753327284
55167,e752cbd4b0fd0f52ceec3b4cf56cc34b,BA,Nordeste,581,1,50.8,50.8,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.43044850916837885,-0.5205668374678627
92449,b14b300adb85ecd1176d98768fdbba74,MT,Centro-Oeste,409,1,50.79,50.79,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.34027159505889853,-0.5484994800642834
98034,aaf4524283dd8ca4c10416322ffcc499,BA,Nordeste,439,1,50.79,50.79,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.37190281376936146,-0.31400130458937936
84233,159013c84e736de25857c32b255aa06d,MG,Sudeste,175,1,50.79,50.79,5.0,0,10,High Value,1,📊 Standard Customers,-0.21758215234477388,-0.5864385501918863
35264,0e50cbdd5d63d23949fe524dd4a7fbbd,MT,Centro-Oeste,218,1,50.78,50.78,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.24013271765211755,-0.5795126454488426
13214,a5ac65b88e0686b1d56f826294ab97b1,BA,Nordeste,375,1,50.78,50.78,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.32244999331928664,-0.5540577992521176
72440,8a1dd3dc626d8344f8907c542cd9b382,SP,Sudeste,393,1,50.78,50.78,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.33188764275883464,-0.551139409242302
67158,a1d2278958834042738e82d9b3726713,SP,Sudeste,173,1,50.78,50.78,4.0,0,10,High Value,1,📊 Standard Customers,-0.22448949554218883,-0.471991524410776
84091,94bbfd155627c9f5df629b15334d8f4d,SP,Sudeste,185,1,50.78,50.78,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.22283036034627943,-0.5848630271335046
45270,891fda05c6f2315887eb933b15c4cde2,SP,Sudeste,423,1,50.77,50.77,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.34762212791539365,-0.5463212306174585
86770,1ee25b4dd2916ecfc643f05ae869b8d3,SP,Sudeste,204,1,50.77,50.77,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23279739306755903,-0.5818283090702151
55233,58388f6740ddf90996a40a8150c32b3e,RJ,Sudeste,123,1,50.77,50.77,5.0,0,10,High Value,1,📊 Standard Customers,-0.1903279705895928,-0.5949610641143853
40685,ece481f3376a34b5e3cad2dfe8ee63f0,SP,Sudeste,477,1,50.77,50.77,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.3918368792119206,-0.30793186846280035
79293,af4b09c8f945b6b4eabe34296887a606,RJ,Sudeste,143,1,50.77,50.77,5.0,0,10,High Value,1,📊 Standard Customers,-0.2008142477446462,-0.5917184085479236
44959,47ce88733a38533d3cdb125bd620bb74,SP,Sudeste,281,1,50.75,50.75,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2731796989624723,-0.5694356945890356
8393,40e7f7b975979f8e469c33eda2a079a5,PI,Nordeste,422,1,50.75,50.75,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.34710795290559865,-0.5465749728454801
11161,8a8107952ac2366f408acf3e4d7e31dd,PA,Norte,107,1,50.75,50.75,5.0,0,10,High Value,1,📊 Standard Customers,-0.18194908771350785,-0.5976467980172532
22251,72d2afa4f030e3c9cf45a0d6ede1b21b,SP,Sudeste,183,1,50.75,50.75,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.22179694090271068,-0.5853247068646984
15541,8bbf6202da669bd5559f49f84af1d218,SP,Sudeste,350,1,50.75,50.75,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.31730825663634793,-0.4434314368221368
58861,f06d8ddfeb5070e8ed67659a519249c3,SP,Sudeste,402,1,50.75,50.75,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.36842528170631095,-0.09054924416151915
85281,6d89c322686666680193afa698c29134,RJ,Sudeste,210,1,50.74,50.74,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23595848448601162,-0.5809929265748242
73581,6769eb7521ee404d87ac6d26f09499e7,RS,Sul,228,1,50.74,50.74,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.24539613392555967,-0.5780745365650085
31089,0af136df8177209a0a52debd7b55d982,SP,Sudeste,505,1,50.74,50.74,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3906310725230492,-0.5331637569695128
40401,19090a836e2392cd957ed43d61804ba3,SP,Sudeste,333,1,50.73,50.73,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.3004541584135689,-0.5610963995659335
49599,14196e33a5ac649e7f47822c61821914,SC,Sul,169,1,50.73,50.73,4.0,0,10,High Value,1,📊 Standard Customers,-0.2224175872310725,-0.4728690791483145
46506,0be989c5c3e718cb51cc008ed3bac0ea,SP,Sudeste,49,1,50.73,50.73,5.0,0,11,High Value,1,📊 Standard Customers,-0.15154902281181074,-0.6071421086096909
77676,e11c920f3e51fc98f0cb8a2faaed8da3,RJ,Sudeste,133,1,50.73,50.73,5.0,0,10,High Value,1,📊 Standard Customers,-0.19559138686303498,-0.5935229552305513
58820,e2e1d2b0324aa367dfed25c3f8ea0181,MG,Sudeste,173,1,50.73,50.73,3.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.23246574415102456,-0.3574034519724165
50412,96920b560cde2744c4d553356bc25219,MG,Sudeste,13,1,50.73,50.73,5.0,0,11,High Value,1,📊 Standard Customers,-0.13267372393271462,-0.6129788886293221
77259,6f9f62530cd555570ffd20aafc4b1b9c,MG,Sudeste,176,1,50.73,50.73,4.0,0,10,High Value,1,📊 Standard Customers,-0.22608778423534118,-0.47173414970005284
36553,0973d5b756aeea942711a5044e8de196,MG,Sudeste,148,1,50.72,50.72,5.0,0,10,High Value,1,📊 Standard Customers,-0.20346116415330387,-0.5911367682805542
76886,0a13963a29607bff58dff1e7c90f3147,GO,Centro-Oeste,111,1,50.72,50.72,3.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.19996335439433793,-0.36750148895329715
53738,45cb061fabf200a60a14ecc396630eb2,RJ,Sudeste,68,1,50.72,50.72,5.0,0,11,High Value,1,📊 Standard Customers,-0.1615160555330903,-0.6041073905464014
13023,53da718da35e7a7e14ab628c0c240c41,SP,Sudeste,99,1,50.71,50.71,5.0,0,10,High Value,1,📊 Standard Customers,-0.17777485454740194,-0.5991270791432348
21894,19fc9fd84b7447d294ccb87622210a30,SP,Sudeste,98,1,50.71,50.71,5.0,0,10,High Value,1,📊 Standard Customers,-0.17725054068964927,-0.5992892119215578
50906,31b5a19a2922b68bb32ae40688a6a654,SP,Sudeste,106,1,50.71,50.71,4.0,0,10,High Value,1,📊 Standard Customers,-0.18939595304061205,-0.4831750536323675
87558,9e4cffe6d5ed5cf8e03ceae1ff2c963e,SP,Sudeste,140,1,50.71,50.71,4.0,0,10,High Value,1,📊 Standard Customers,-0.2072226242042028,-0.47766253916938245
85542,95491ff89ba2c7099a1ecb4464310169,AL,Nordeste,564,1,50.7,50.7,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.4215858678263721,-0.5237811419478474
20021,71e06f5053f893d3417e747f534e14fe,PR,Sul,516,1,50.7,50.7,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.4282224086100096,-0.07229513105693307
19557,9b37e41b040b4a4192a919c0b73145cc,MG,Sudeste,210,1,50.7,50.1,3.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.252034837459214,-0.35365005425623847
59402,c1183213b0dfa29fcb1efdb4a0088297,RJ,Sudeste,143,1,50.7,50.7,4.0,0,10,High Value,1,📊 Standard Customers,-0.20880063520143968,-0.4772219455592624
66418,41bde58d7d6ab7158dc9f4dff2c0d677,MG,Sudeste,30,1,50.7,50.7,5.0,0,11,High Value,1,📊 Standard Customers,-0.1416022677864466,-0.6103600455723772
241,ed3540836eb82093f5647ec31a037f42,BA,Nordeste,483,1,50.7,50.7,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.3870673468373472,-0.42209680092941204
32091,efe945db974f1245157b571121e36708,SP,Sudeste,193,1,50.69,50.69,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2270704960241106,-0.5839782074305628
1087,b166ea3178b146edad444b5f18eab0d2,SP,Sudeste,171,1,50.69,50.69,5.0,0,10,High Value,1,📊 Standard Customers,-0.21553559115355186,-0.5875451285536708
85479,a76c64588c398d43d94c3a62ed7ba7dd,PR,Sul,260,1,50.69,50.69,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.26219952449353945,-0.5731153112829159
86160,b76f6eaba28ec14718a362de5e2466e1,RS,Sul,448,1,50.69,50.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3607705297510413,-0.5426343489581751
83328,a68fb71515e1112e898f3a5340c07895,SP,Sudeste,229,1,50.69,50.69,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2459457949032067,-0.5781414274109317
86820,3283aa91dc81ee74662972a337d0cbe1,SP,Sudeste,156,1,50.69,50.69,5.0,0,10,High Value,1,📊 Standard Customers,-0.20767088328726183,-0.5899771202285171
75347,05a0f07d29f7001f0e98fe7093869fd7,BA,Nordeste,432,1,50.69,50.69,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.36033240951594,-0.43041137734873886
48633,2e99a768d2ba4e4a4048baed647f9399,SP,Sudeste,402,1,50.69,50.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3366520922944185,-0.5500924567610371
58162,256187f83f10d50f61e0e565943d2687,SP,Sudeste,397,1,50.69,50.69,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.33403052300565517,-0.5509031206526527
54731,632b9f83894a36849b293ce84d62d399,SP,Sudeste,201,1,50.69,50.69,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23126500688613197,-0.5826811452039782
7521,6562bb846315cc3163859db2104014be,SP,Sudeste,209,1,50.68,50.68,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23546458717213217,-0.5814298877022426
18483,5da134aab96f93a6c8dbbcf9996319dd,PE,Nordeste,189,1,50.68,50.68,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.23292921150602022,-0.46985544720609873
69278,597d546d06b45654ab5bbd28b807bf71,GO,Centro-Oeste,502,1,50.68,50.68,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.39703944898260574,-0.41910788759097173
54277,ac1025080589ce9b5b2a2c75ccd1d420,SP,Sudeste,394,1,50.68,50.68,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.3404135523453174,-0.43661822764986535
10356,e7fdb450df9cb5915176faf3c938d1fd,SP,Sudeste,271,1,50.68,50.68,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.2759229478417391,-0.4565605593836054
69823,1e85d1d3ecbe271f8410d13ce6bc189f,SP,Sudeste,286,1,50.68,50.68,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2758367542190877,-0.5689456637713647
32109,134be76e0a726de8cd3fbf4ca184cc2f,SP,Sudeste,123,1,50.68,50.68,5.0,0,10,High Value,1,📊 Standard Customers,-0.1903735954054026,-0.5953733066380282
17200,0315b4e89a92f6bea47352a62593167e,SP,Sudeste,443,1,50.65,50.65,1.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.3899728441139591,-0.08435984749876467
70597,58e16b9b31cecd2680fb21ca83dc680c,CE,Nordeste,361,1,50.65,50.65,3.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.33107730480035735,-0.32728892744646937
59937,a379743ba3eb6aa270f7a8de23519c3b,RN,Nordeste,452,1,50.65,50.65,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3628880628779675,-0.5421690367442795
71102,893fb50b22dec93d66929eaf81aebb93,PA,Norte,345,1,50.65,50.65,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.33859008605419744,-0.10024885977442742
8767,22e6e7320892b9a9e3a106ead4ac11cd,SC,Sul,30,1,50.64,50.64,5.0,0,11,High Value,1,📊 Standard Customers,-0.14163268433031978,-0.6106348739214725
85746,7857512dc9a14ef806537f0443fd5d9e,SP,Sudeste,197,1,50.63,50.63,3.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.24509997097687727,-0.3539703125411545
92663,d2ab3371950e187ebbb884d71f4ec15f,SC,Sul,308,1,50.63,50.63,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2873970062095408,-0.5656077662725029
87581,60ec8175b75dc28e76068d138a70f36e,SC,Sul,180,1,50.63,50.63,2.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.24413753688402332,-0.24190947371004135
87343,613cde4b9d685746b0d482a4ed39ed02,SP,Sudeste,246,1,50.63,50.63,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2548895470288753,-0.5756599985285344
48766,5729c597c0f53d54a91b45f64461a958,PE,Nordeste,227,1,50.63,50.63,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.24492758373157456,-0.5787405213166731
77801,fa3c137688cc2af4da09367d90fdc788,MG,Sudeste,217,1,50.63,50.63,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23968444515404785,-0.5803618490999041
66788,ffc3ea5436ad9c11ee9abdd56b85509f,SP,Sudeste,294,1,50.63,50.63,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2800566122010034,-0.5678776251690262
56344,f378cbbb8a3a980602cd9fbedb495ab7,PA,Norte,183,1,50.62,50.62,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2536664493702016,-0.1266517840373155
77378,d4eb72a9526f9da09ecf2029e5aaf3b2,PA,Norte,177,1,50.62,50.62,1.0,0,10,High Value,0,🛍️ High-Value Occasional,-0.25052056622368557,-0.12762458070725405
65551,cf372bca226ba5d3f74548981871e84b,SP,Sudeste,278,1,50.62,50.62,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.27167265990093953,-0.5705175543470448
76379,3611e83bc109550fface948a300a70b1,SP,Sudeste,216,1,50.62,50.62,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23916520072027403,-0.5805697866030763
12219,0367726c9478b302a7cb4b2b67f7317b,SP,Sudeste,265,1,50.62,50.62,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2648565797501548,-0.572625280465245
72477,8489a779297d411d3bf70f720512af54,SP,Sudeste,267,1,50.62,50.62,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2977088134214258,-0.11303263065817602
60626,a588b12c755bd175e41e7965e94162d2,TO,Norte,208,1,50.62,50.62,2.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2588233943250769,-0.237415560641844
5279,57dc7b74082d29fa68993f6577d6b3a6,SP,Sudeste,259,1,50.62,50.62,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2617106966036388,-0.5735980771351834
35759,46f35988b9b224ddd3a90349052552e9,PA,Norte,279,1,50.62,50.62,3.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.288098776736575,-0.34072122944351035
57043,12b3c35f9498deca802f387aa8cf735d,SP,Sudeste,447,1,50.61,44.78,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3617857837943294,-0.5636466333505302
93724,a18101c8dd64a15b26c6f657225ef7bc,PE,Nordeste,230,1,50.61,50.61,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2783142701085559,-0.11907734818097958
22357,76eac5f3123033b0d1c4afa420c65dd6,SP,Sudeste,82,1,50.61,50.61,5.0,0,11,High Value,1,📊 Standard Customers,-0.1689122132053952,-0.6023413836232195
21758,7f5d40ff4a466d298f80e646d144e833,RS,Sul,381,1,50.6,50.6,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.33363802758636363,-0.43909239156685936
52838,eb8d2efedf1ad20c664fa356b6286259,PR,Sul,19,1,50.6,50.6,3.0,0,11,High Value,0,🛍️ High-Value Occasional,-0.1517873125688387,-0.3829673612572121
37075,0e3bad0595df771dc20ffbb02c0c3bbb,RJ,Sudeste,65,1,50.6,50.6,3.0,0,11,High Value,0,🛍️ High-Value Occasional,-0.17590575002546152,-0.37550925345435004
81846,76b45ab62a0c9c730d33b84745c3e875,RJ,Sudeste,259,1,50.59,50.59,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.26967680636451685,-0.45891839524712547
83779,4831f388aaf5dfed43c1bd4455f37eac,RJ,Sudeste,588,1,50.59,50.59,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.43422516407620365,-0.5203938072414347
96784,5d7ad010ab7afbb2d2b16b78c8c2e339,RS,Sul,192,1,50.59,50.59,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.234547777895088,-0.4697812913947725
41578,436407eaa91c84bd7aa8ed16a9e5be9b,GO,Centro-Oeste,365,1,50.59,50.59,3.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.33320497677524125,-0.3269152246822723
76217,a84f29c40d59b6527ca4c8ac8f8c87bc,MG,Sudeste,295,1,50.59,50.59,4.0,0,8,Medium Value,1,📊 Standard Customers,-0.28855210524361297,-0.45308161522749424
21474,0c6e8dddf8ac3d177f4913eecb649a05,SP,Sudeste,385,1,50.58,50.58,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3277945203763906,-0.5533525659658711
44957,aea40de76143f4303f9df454e32e3ec1,PR,Sul,562,1,50.56,50.56,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.42855911353551224,-0.409929577589777
94336,c745f67c28b2b42bef4e9be802ad3cdb,SP,Sudeste,41,1,50.56,50.56,5.0,0,11,High Value,1,📊 Standard Customers,-0.14744069215743008,-0.6092178511587123
2707,b49eb1c0d84f11ad82fd02cc75a15c0c,SP,Sudeste,31,1,50.56,50.56,5.0,0,11,High Value,1,📊 Standard Customers,-0.14219755357990338,-0.6108391789419432
51515,451dc9294aabd860bb894e08902f5469,RJ,Sudeste,489,1,50.56,50.56,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.38233330043062597,-0.5365823664699683
19552,a97c042b3f5c435286cbf868b509a98a,SP,Sudeste,187,1,50.55,50.55,3.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.2398973877911815,-0.3559580781231792
986,c499f46cfaa21b18442da5fd70b6115f,SP,Sudeste,330,1,50.53,50.53,5.0,0,8,Medium Value,1,📊 Standard Customers,-0.2989826053198882,-0.5624988923978872
21933,ad7a4ca387aae0c7601bda294a25f877,PE,Nordeste,416,1,50.53,50.53,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.3520244985755591,-0.4337383773994958
14783,c248f1a259e9b2700eddb283ba798c1f,PE,Nordeste,394,1,50.53,50.53,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.332538692216059,-0.5521223945852094
60252,bde87a8332a2a85c6fca9a60e47b1623,CE,Nordeste,435,1,50.53,50.53,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.3699373633618013,-0.31584075854875143
42996,4e23846da97b99c1b02724f5509f2518,RJ,Sudeste,314,1,50.53,50.53,1.0,0,8,Medium Value,0,🛍️ High-Value Occasional,-0.3223971895516111,-0.10582463260063389
88791,671ce4310440bc4918dfc91344c8661c,SP,Sudeste,240,1,50.53,50.53,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.2517943581221479,-0.5770908424469652
62466,0f9792c89b45f7ebf533c7d66f65b30b,RJ,Sudeste,210,1,50.53,50.53,1.0,0,9,Medium Value,0,🛍️ High-Value Occasional,-0.26786854834533347,-0.12268644154623519
13861,876ce950970e67cb731e5f668ee4b523,SP,Sudeste,265,1,50.53,50.53,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.26490220456596464,-0.573037522988888
63766,f5e97d4f5d39a2e38e76b6833982e41a,RJ,Sudeste,213,1,50.53,50.53,5.0,0,9,Medium Value,1,📊 Standard Customers,-0.23763788396282584,-0.5814684274616886
52644,f3961226d63f24b203a301baaaac70b3,SP,Sudeste,267,1,50.53,50.53,4.0,0,9,Medium Value,1,📊 Standard Customers,-0.2739017337704114,-0.4578961613696361
25150,038788260f49eafe86a7e02b7704e0be,MA,Nordeste,501,1,50.51,50.51,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.38865041384355237,-0.5348657967543373
66007,264bf07eaebba3093af588cec7b01072,SP,Sudeste,488,1,50.51,50.51,4.0,0,7,Medium Value,1,📊 Standard Customers,-0.38978523518170904,-0.42215642680993176
12201,a571483292f72f692cd87f2bbed988d9,MG,Sudeste,563,1,50.51,50.51,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.4211578730242179,-0.5248135644983057
50880,76d996ef3f2fdebeb51eed26bb06aee7,RJ,Sudeste,406,1,50.5,50.5,5.0,0,7,Medium Value,1,📊 Standard Customers,-0.3388456667810276,-0.5503142154198799
45181,712a37215ac220745ee48767d253c1c4,ES,Sudeste,405,1,50.5,50.5,3.0,0,7,Medium Value,0,🛍️ High-Value Occasional,-0.3542231559011578,-0.3208421560729917
